time	x_norm	y_norm
0.000	0.479	0.624
0.036	0.479	0.626
0.068	0.479	0.627
0.100	0.479	0.631
0.136	0.478	0.635
0.168	0.505	0.625
0.200	0.595	0.620
0.236	0.595	0.621
0.268	0.595	0.622
0.300	0.596	0.621
0.336	0.596	0.622
0.368	0.598	0.622
0.400	0.515	0.615
0.436	0.462	0.605
0.473	0.460	0.605
0.500	0.460	0.609
0.536	0.460	0.612
0.568	0.461	0.611
0.600	0.461	0.611
0.636	0.460	0.610
0.668	0.459	0.611
0.700	0.458	0.612
0.736	0.458	0.613
0.768	0.458	0.615
0.800	0.457	0.618
0.836	0.458	0.618
0.868	0.458	0.622
0.900	0.461	0.621
0.936	0.462	0.623
0.968	0.464	0.625
1.000	0.465	0.625
1.036	0.469	0.627
1.068	0.503	0.619
1.100	0.539	0.652
1.200	0.514	0.619
1.268	0.480	0.597
1.368	0.458	0.589
1.400	0.429	0.608
1.436	0.427	0.601
1.468	0.425	0.600
1.500	0.421	0.600
1.536	0.420	0.601
1.568	0.419	0.605
1.600	0.419	0.609
1.636	0.417	0.610
1.668	0.416	0.613
1.736	0.414	0.616
1.768	0.414	0.617
1.800	0.414	0.616
1.836	0.414	0.617
1.868	0.414	0.614
1.900	0.415	0.616
1.936	0.410	0.622
1.968	0.406	0.622
2.000	0.406	0.624
2.036	0.405	0.623
2.068	0.406	0.621
2.100	0.405	0.620
2.136	0.406	0.623
2.168	0.406	0.621
2.200	0.406	0.623
2.236	0.405	0.623
2.268	0.404	0.624
2.300	0.405	0.624
2.336	0.404	0.626
2.368	0.403	0.625
2.400	0.404	0.627
2.436	0.403	0.627
2.468	0.404	0.625
2.500	0.404	0.622
2.536	0.434	0.614
2.568	0.492	0.621
2.636	0.497	0.623
2.668	0.495	0.625
2.700	0.494	0.625
2.736	0.493	0.627
2.768	0.491	0.629
2.800	0.493	0.631
2.836	0.494	0.631
2.868	0.494	0.630
2.900	0.491	0.630
2.936	0.492	0.629
2.968	0.493	0.629
3.000	0.494	0.628
3.036	0.494	0.625
3.068	0.494	0.622
3.100	0.492	0.622
3.136	0.493	0.623
3.168	0.494	0.628
3.200	0.496	0.625
3.236	0.497	0.621
3.268	0.496	0.620
3.300	0.495	0.618
3.336	0.496	0.614
3.368	0.496	0.615
3.400	0.496	0.612
3.436	0.497	0.609
3.468	0.560	0.584
3.506	0.619	0.584
3.536	0.620	0.581
3.568	0.624	0.580
3.600	0.624	0.581
3.636	0.624	0.583
3.668	0.622	0.582
3.700	0.622	0.583
3.736	0.621	0.583
3.768	0.622	0.586
3.800	0.668	0.580
3.836	0.664	0.586
3.868	0.665	0.589
3.900	0.667	0.588
3.936	0.666	0.591
3.968	0.666	0.592
4.000	0.666	0.594
4.036	0.665	0.592
4.103	0.358	0.565
4.136	0.355	0.566
4.168	0.353	0.570
4.200	0.352	0.571
4.236	0.352	0.572
4.268	0.351	0.576
4.300	0.350	0.577
4.336	0.350	0.577
4.368	0.348	0.579
4.400	0.349	0.579
4.436	0.349	0.580
4.468	0.521	0.575
4.501	0.639	0.582
4.536	0.640	0.580
4.568	0.640	0.587
4.600	0.639	0.592
4.636	0.640	0.593
4.668	0.639	0.595
4.700	0.639	0.598
4.736	0.639	0.600
4.768	0.640	0.599
4.800	0.638	0.613
5.068	0.704	0.629
5.100	0.691	0.618
5.136	0.686	0.610
5.168	0.680	0.608
5.200	0.676	0.605
5.236	0.674	0.604
5.268	0.674	0.601
5.300	0.671	0.602
5.336	0.670	0.603
5.368	0.671	0.606
5.400	0.668	0.605
5.436	0.668	0.606
5.468	0.667	0.604
5.500	0.665	0.604
5.536	0.664	0.604
5.568	0.664	0.605
5.600	0.666	0.606
5.636	0.667	0.610
5.668	0.668	0.607
5.700	0.667	0.603
5.736	0.668	0.603
5.768	0.668	0.599
5.800	0.668	0.597
5.836	0.669	0.596
5.868	0.670	0.594
5.900	0.671	0.594
5.936	0.672	0.591
5.968	0.673	0.587
6.000	0.674	0.586
6.036	0.674	0.586
6.068	0.673	0.586
6.100	0.672	0.589
6.136	0.672	0.591
6.168	0.672	0.589
6.200	0.673	0.586
6.236	0.672	0.584
6.268	0.673	0.584
6.300	0.672	0.585
6.368	0.683	0.590
6.400	0.684	0.591
6.436	0.684	0.592
6.468	0.685	0.593
6.500	0.724	0.592
6.668	0.493	0.605
6.700	0.475	0.605
6.736	0.462	0.595
6.868	0.434	0.602
6.900	0.430	0.604
6.968	0.355	0.606
7.001	0.354	0.602
7.036	0.352	0.605
7.068	0.353	0.606
7.100	0.351	0.608
7.136	0.349	0.614
7.168	0.346	0.613
7.200	0.347	0.615
7.236	0.345	0.612
7.268	0.345	0.614
7.300	0.345	0.614
7.336	0.345	0.612
7.368	0.346	0.612
7.400	0.345	0.612
7.436	0.346	0.611
7.500	0.668	0.568
7.536	0.670	0.560
7.568	0.670	0.564
7.600	0.672	0.567
7.636	0.671	0.568
7.668	0.672	0.573
7.700	0.672	0.572
7.736	0.671	0.572
7.768	0.672	0.574
7.800	0.671	0.576
7.836	0.672	0.575
7.868	0.672	0.576
7.900	0.672	0.576
7.968	0.375	0.579
8.036	0.373	0.584
8.068	0.371	0.589
8.100	0.371	0.590
8.136	0.370	0.591
8.168	0.371	0.593
8.200	0.370	0.592
8.236	0.370	0.595
8.268	0.369	0.596
8.300	0.369	0.596
8.336	0.376	0.593
8.400	0.602	0.582
8.436	0.605	0.578
8.468	0.606	0.588
8.500	0.606	0.591
8.536	0.605	0.590
8.568	0.606	0.587
8.600	0.605	0.588
8.636	0.605	0.588
8.668	0.603	0.586
8.700	0.604	0.586
8.736	0.604	0.587
8.768	0.603	0.589
8.800	0.603	0.589
8.836	0.666	0.600
8.868	0.665	0.600
8.900	0.667	0.603
8.936	0.668	0.603
8.968	0.669	0.602
9.000	0.669	0.600
9.036	0.668	0.601
9.068	0.668	0.598
9.100	0.669	0.597
9.136	0.669	0.598
9.168	0.670	0.596
9.200	0.668	0.594
9.236	0.668	0.594
9.268	0.670	0.597
9.300	0.669	0.600
9.336	0.668	0.597
9.368	0.667	0.598
9.400	0.667	0.597
9.436	0.667	0.598
9.468	0.665	0.595
9.500	0.666	0.597
9.536	0.597	0.607
9.568	0.584	0.607
9.600	0.580	0.612
9.668	0.582	0.615
9.700	0.583	0.615
9.768	0.626	0.601
9.900	0.420	0.614
9.936	0.403	0.610
10.100	0.369	0.614
10.136	0.367	0.613
10.168	0.363	0.613
10.200	0.361	0.612
10.236	0.360	0.613
10.268	0.358	0.613
10.300	0.359	0.613
10.336	0.358	0.612
10.368	0.357	0.612
10.400	0.357	0.611
10.436	0.355	0.612
10.468	0.354	0.614
10.500	0.354	0.613
10.536	0.325	0.592
10.568	0.327	0.588
10.600	0.328	0.587
10.636	0.329	0.590
10.668	0.328	0.589
10.700	0.328	0.589
10.736	0.328	0.585
10.768	0.327	0.587
10.800	0.326	0.593
10.836	0.326	0.593
10.868	0.325	0.594
10.900	0.326	0.594
10.936	0.326	0.593
10.968	0.325	0.594
11.000	0.325	0.593
11.036	0.325	0.595
11.068	0.324	0.594
11.100	0.326	0.593
11.136	0.326	0.593
11.168	0.327	0.594
11.200	0.328	0.592
11.232	0.329	0.591
11.268	0.329	0.591
11.300	0.329	0.589
11.332	0.330	0.588
11.368	0.329	0.586
11.400	0.330	0.586
11.432	0.330	0.584
11.468	0.331	0.584
11.500	0.331	0.586
11.532	0.330	0.582
11.568	0.329	0.584
11.600	0.329	0.586
11.632	0.330	0.588
11.668	0.330	0.587
11.732	0.331	0.588
11.768	0.331	0.585
11.800	0.332	0.586
11.832	0.335	0.582
11.868	0.334	0.582
11.900	0.332	0.581
11.932	0.332	0.583
11.968	0.332	0.583
12.000	0.340	0.578
12.032	0.345	0.577
12.068	0.348	0.575
12.100	0.350	0.572
12.132	0.351	0.573
12.168	0.353	0.572
12.200	0.354	0.571
12.232	0.355	0.568
12.268	0.356	0.568
12.300	0.355	0.568
12.332	0.352	0.568
12.368	0.352	0.567
12.400	0.352	0.569
12.432	0.351	0.574
12.468	0.350	0.578
12.500	0.350	0.581
12.532	0.350	0.583
12.568	0.351	0.583
12.600	0.350	0.580
12.632	0.351	0.577
12.668	0.352	0.575
12.700	0.352	0.575
12.732	0.353	0.572
12.768	0.353	0.573
12.800	0.354	0.569
12.832	0.354	0.570
12.868	0.354	0.567
12.932	0.418	0.566
12.968	0.418	0.563
13.000	0.419	0.566
13.032	0.419	0.568
13.068	0.418	0.570
13.100	0.417	0.570
13.132	0.416	0.571
13.168	0.416	0.571
13.200	0.416	0.571
13.232	0.415	0.575
13.268	0.419	0.574
13.332	0.520	0.613
13.432	0.458	0.621
13.468	0.444	0.608
13.532	0.430	0.601
13.568	0.427	0.605
13.600	0.422	0.609
13.632	0.416	0.609
13.668	0.410	0.609
13.700	0.405	0.602
13.732	0.402	0.594
13.800	0.668	0.561
13.832	0.669	0.557
13.868	0.668	0.563
13.900	0.668	0.567
13.932	0.667	0.571
13.968	0.666	0.575
14.000	0.667	0.580
14.032	0.667	0.581
14.068	0.674	0.587
14.100	0.704	0.588
14.132	0.658	0.631
14.232	0.433	0.599
14.300	0.404	0.590
14.332	0.399	0.591
14.432	0.382	0.593
14.468	0.378	0.590
14.500	0.376	0.587
14.532	0.374	0.586
14.568	0.374	0.587
14.600	0.373	0.584
14.632	0.372	0.586
14.668	0.372	0.584
14.700	0.372	0.584
14.732	0.371	0.585
14.768	0.371	0.583
14.800	0.370	0.582
14.832	0.368	0.583
14.868	0.338	0.595
14.900	0.338	0.595
14.932	0.339	0.602
14.968	0.338	0.601
15.000	0.339	0.598
15.068	0.337	0.596
15.100	0.336	0.596
15.132	0.338	0.593
15.168	0.338	0.589
15.200	0.337	0.586
15.232	0.337	0.586
15.268	0.337	0.582
15.300	0.334	0.582
15.332	0.335	0.583
15.368	0.337	0.583
15.400	0.335	0.582
15.432	0.338	0.583
15.468	0.338	0.581
15.500	0.338	0.580
15.532	0.337	0.580
15.568	0.336	0.582
15.600	0.335	0.580
15.632	0.334	0.584
15.668	0.335	0.584
15.700	0.335	0.588
15.732	0.335	0.589
15.768	0.335	0.589
15.800	0.338	0.586
15.832	0.361	0.600
15.868	0.362	0.599
15.900	0.364	0.601
15.932	0.365	0.601
15.968	0.364	0.604
16.000	0.365	0.602
16.032	0.365	0.602
16.100	0.664	0.567
16.132	0.664	0.565
16.168	0.665	0.569
16.200	0.666	0.571
16.232	0.666	0.570
16.268	0.666	0.572
16.300	0.664	0.573
16.332	0.664	0.577
16.368	0.548	0.590
16.468	0.363	0.596
16.500	0.395	0.587
16.700	0.409	0.648
16.732	0.396	0.632
16.800	0.373	0.627
16.832	0.371	0.624
16.868	0.366	0.624
16.900	0.362	0.624
16.932	0.360	0.620
16.968	0.359	0.617
17.000	0.551	0.569
17.032	0.680	0.544
17.132	0.680	0.556
17.168	0.679	0.560
17.200	0.678	0.565
17.232	0.678	0.567
17.268	0.678	0.568
17.300	0.430	0.575
17.332	0.359	0.575
17.368	0.359	0.574
17.400	0.357	0.579
17.432	0.356	0.582
17.468	0.353	0.584
17.500	0.351	0.583
17.532	0.350	0.581
17.568	0.350	0.578
17.600	0.350	0.578
17.632	0.356	0.582
17.668	0.390	0.582
17.700	0.435	0.584
17.868	0.386	0.586
17.932	0.369	0.577
18.032	0.347	0.578
18.068	0.342	0.578
18.100	0.341	0.578
18.132	0.337	0.577
18.168	0.335	0.575
18.200	0.334	0.575
18.232	0.333	0.579
18.332	0.582	0.587
18.400	0.581	0.594
18.432	0.581	0.594
18.468	0.581	0.596
18.500	0.581	0.596
18.532	0.579	0.599
18.568	0.579	0.601
18.600	0.579	0.600
18.632	0.578	0.599
18.668	0.578	0.601
18.700	0.578	0.604
18.768	0.590	0.601
18.800	0.591	0.605
18.832	0.591	0.606
18.868	0.592	0.606
18.900	0.593	0.604
18.932	0.592	0.602
18.968	0.629	0.592
19.000	0.633	0.592
19.032	0.633	0.594
19.068	0.633	0.593
19.100	0.633	0.593
19.132	0.635	0.593
19.168	0.636	0.591
19.200	0.633	0.594
19.232	0.633	0.594
19.268	0.635	0.597
19.300	0.635	0.598
19.332	0.635	0.598
19.368	0.636	0.601
19.400	0.636	0.597
19.432	0.635	0.595
19.468	0.636	0.594
19.500	0.637	0.596
19.532	0.637	0.596
19.568	0.637	0.592
19.600	0.637	0.592
19.632	0.637	0.596
19.668	0.636	0.597
19.700	0.637	0.595
19.732	0.637	0.594
19.768	0.638	0.593
19.800	0.638	0.591
19.832	0.638	0.595
19.868	0.638	0.596
19.900	0.638	0.599
19.932	0.632	0.598
19.968	0.418	0.583
20.032	0.409	0.587
20.068	0.405	0.594
20.100	0.403	0.598
20.132	0.401	0.600
20.168	0.400	0.600
20.200	0.397	0.598
20.232	0.397	0.600
20.268	0.398	0.598
20.300	0.397	0.600
20.332	0.398	0.600
20.368	0.517	0.602
20.432	0.519	0.608
20.468	0.522	0.610
20.500	0.524	0.611
20.532	0.525	0.613
20.568	0.525	0.613
20.600	0.525	0.609
20.632	0.525	0.609
20.668	0.523	0.612
20.700	0.522	0.613
20.732	0.521	0.614
20.768	0.522	0.617
20.800	0.522	0.617
20.832	0.523	0.619
20.868	0.526	0.620
20.900	0.524	0.618
20.932	0.525	0.620
20.968	0.524	0.614
21.000	0.524	0.615
21.032	0.526	0.615
21.068	0.526	0.610
21.100	0.525	0.607
21.132	0.527	0.606
21.168	0.633	0.587
21.200	0.632	0.582
21.232	0.631	0.586
21.268	0.630	0.589
21.300	0.630	0.594
21.332	0.631	0.594
21.368	0.630	0.597
21.400	0.630	0.600
21.432	0.707	0.637
21.500	0.902	0.900
21.532	0.949	0.985
21.900	0.455	0.609
21.932	0.458	0.607
21.968	0.460	0.616
22.000	0.462	0.622
22.032	0.462	0.622
22.068	0.467	0.627
22.100	0.513	0.613
22.132	0.501	0.638
22.232	0.418	0.633
22.268	0.400	0.624
22.432	0.367	0.619
22.468	0.363	0.615
22.500	0.361	0.614
22.532	0.358	0.615
22.568	0.356	0.614
22.600	0.353	0.612
22.732	0.307	0.638
22.768	0.307	0.638
22.800	0.306	0.638
22.832	0.305	0.641
22.868	0.286	0.659
22.900	0.287	0.655
