time	x_norm	y_norm
0.000	0.574	0.586
0.032	0.572	0.598
0.068	0.567	0.580
0.100	0.570	0.595
0.132	0.596	0.548
0.332	0.424	0.636
0.368	0.415	0.659
0.400	0.407	0.665
0.432	0.404	0.663
0.468	0.400	0.659
0.500	0.398	0.658
0.668	0.367	0.652
0.700	0.365	0.653
0.732	0.366	0.652
0.768	0.368	0.647
0.800	0.369	0.645
0.832	0.371	0.638
0.900	0.376	0.639
0.932	0.380	0.620
0.968	0.383	0.605
1.000	0.383	0.594
1.032	0.393	0.582
1.300	0.462	0.523
1.332	0.458	0.525
1.368	0.453	0.525
1.400	0.454	0.515
1.432	0.456	0.511
1.468	0.454	0.498
1.532	0.471	0.493
1.568	0.467	0.492
1.600	0.462	0.486
1.632	0.454	0.493
1.668	0.449	0.489
1.700	0.445	0.507
1.732	0.451	0.519
1.768	0.456	0.529
1.800	0.459	0.546
1.868	0.401	0.558
1.900	0.405	0.566
1.932	0.407	0.568
1.968	0.408	0.563
2.000	0.408	0.563
2.032	0.406	0.555
2.068	0.400	0.550
2.100	0.396	0.552
2.132	0.395	0.551
2.168	0.394	0.551
2.200	0.392	0.551
2.232	0.392	0.552
2.268	0.395	0.553
2.300	0.399	0.552
2.332	0.402	0.553
2.368	0.399	0.549
2.400	0.398	0.561
2.432	0.393	0.561
2.468	0.396	0.560
2.500	0.400	0.562
2.532	0.404	0.559
2.568	0.402	0.555
2.600	0.477	0.557
2.632	0.477	0.557
2.668	0.479	0.555
2.700	0.482	0.557
2.732	0.482	0.556
2.768	0.484	0.559
2.800	0.486	0.561
2.832	0.486	0.557
2.868	0.484	0.555
2.900	0.483	0.551
2.932	0.478	0.556
2.968	0.564	0.553
3.000	0.663	0.545
3.032	0.663	0.546
3.068	0.666	0.551
3.100	0.668	0.553
3.132	0.668	0.554
3.168	0.627	0.555
3.200	0.353	0.557
3.232	0.352	0.557
3.268	0.350	0.563
3.300	0.351	0.569
3.332	0.353	0.570
3.368	0.450	0.551
3.400	0.660	0.543
3.432	0.657	0.546
3.468	0.656	0.555
3.500	0.656	0.559
3.532	0.658	0.556
3.568	0.514	0.555
3.600	0.343	0.571
3.668	0.339	0.567
3.700	0.338	0.566
3.732	0.367	0.494
3.968	0.349	0.583
4.000	0.348	0.586
4.032	0.340	0.590
4.068	0.337	0.588
4.100	0.337	0.583
4.132	0.342	0.584
4.168	0.403	0.556
4.200	0.669	0.514
4.232	0.665	0.514
4.268	0.662	0.519
4.300	0.660	0.523
4.332	0.661	0.526
4.368	0.664	0.527
4.400	0.664	0.532
4.432	0.665	0.533
4.468	0.665	0.532
4.500	0.663	0.529
4.532	0.662	0.531
4.568	0.663	0.528
4.600	0.666	0.529
4.632	0.666	0.530
4.668	0.667	0.531
4.700	0.666	0.531
4.732	0.666	0.525
4.768	0.667	0.524
4.800	0.668	0.524
4.832	0.666	0.521
4.868	0.554	0.494
4.900	0.366	0.499
4.932	0.364	0.505
4.968	0.365	0.509
5.000	0.398	0.434
5.200	0.400	0.537
5.232	0.397	0.538
5.268	0.393	0.538
5.300	0.391	0.539
5.332	0.387	0.536
5.368	0.383	0.529
5.400	0.381	0.524
5.432	0.329	0.564
5.468	0.332	0.563
5.500	0.330	0.561
5.532	0.332	0.561
5.568	0.334	0.561
5.600	0.334	0.557
5.632	0.335	0.554
5.668	0.336	0.555
5.700	0.337	0.555
5.732	0.336	0.555
5.768	0.334	0.556
5.800	0.335	0.557
5.832	0.334	0.558
5.868	0.335	0.552
5.900	0.336	0.554
5.932	0.334	0.548
5.968	0.335	0.545
6.000	0.335	0.540
6.032	0.336	0.545
6.068	0.336	0.543
6.100	0.333	0.543
6.132	0.361	0.546
6.168	0.361	0.545
6.200	0.362	0.545
6.468	0.387	0.540
6.500	0.386	0.547
6.532	0.382	0.547
6.568	0.378	0.549
6.600	0.375	0.544
6.632	0.374	0.545
6.668	0.383	0.535
6.700	0.649	0.513
6.732	0.652	0.512
6.768	0.651	0.515
6.800	0.652	0.520
6.832	0.651	0.524
6.868	0.650	0.529
6.900	0.651	0.534
6.932	0.653	0.535
6.968	0.653	0.539
7.000	0.653	0.539
7.032	0.654	0.539
7.068	0.653	0.538
7.100	0.652	0.532
7.132	0.657	0.528
7.400	0.666	0.546
7.432	0.665	0.546
7.468	0.661	0.549
7.500	0.658	0.544
7.532	0.660	0.543
7.568	0.659	0.538
7.600	0.657	0.535
7.632	0.654	0.535
7.668	0.655	0.533
7.700	0.658	0.526
7.732	0.660	0.527
7.768	0.663	0.532
7.800	0.659	0.538
7.832	0.655	0.544
7.868	0.655	0.547
7.900	0.653	0.540
7.932	0.653	0.541
7.968	0.653	0.544
8.000	0.655	0.539
8.032	0.656	0.531
8.068	0.656	0.534
8.100	0.657	0.530
8.132	0.677	0.470
8.368	0.507	0.529
8.400	0.502	0.536
8.432	0.497	0.540
8.468	0.493	0.541
8.500	0.490	0.545
8.532	0.490	0.543
8.568	0.490	0.536
8.600	0.488	0.531
8.632	0.487	0.528
8.668	0.492	0.523
8.700	0.661	0.508
8.732	0.674	0.499
9.032	0.673	0.556
9.068	0.668	0.553
9.100	0.661	0.551
9.132	0.656	0.549
9.168	0.653	0.548
9.200	0.650	0.546
9.232	0.649	0.539
9.268	0.649	0.531
9.300	0.649	0.533
9.332	0.648	0.536
9.368	0.647	0.539
9.400	0.647	0.542
9.432	0.645	0.541
9.468	0.643	0.542
9.500	0.641	0.537
9.532	0.640	0.539
9.568	0.641	0.540
9.600	0.642	0.539
9.632	0.642	0.538
9.668	0.630	0.540
9.700	0.352	0.526
9.732	0.349	0.530
9.768	0.349	0.534
9.800	0.347	0.541
9.836	0.344	0.546
9.876	0.343	0.549
9.944	0.343	0.547
10.002	0.341	0.548
10.069	0.329	0.551
10.551	0.643	0.596
10.635	0.631	0.605
10.704	0.633	0.590
10.778	0.631	0.587
10.851	0.622	0.575
10.948	0.624	0.581
11.073	0.626	0.572
11.139	0.662	0.563
11.212	0.665	0.549
11.293	0.668	0.552
11.371	0.670	0.555
11.451	0.644	0.559
11.531	0.292	0.533
11.681	0.300	0.538
11.753	0.305	0.535
11.823	0.307	0.540
12.024	0.329	0.561
12.108	0.326	0.551
12.191	0.324	0.544
12.334	0.324	0.541
12.347	0.318	0.536
12.361	0.314	0.531
12.400	0.681	0.510
12.432	0.681	0.515
12.464	0.678	0.517
12.500	0.679	0.518
12.532	0.679	0.520
12.564	0.681	0.522
12.600	0.682	0.523
12.632	0.684	0.526
12.664	0.682	0.530
12.700	0.679	0.549
12.732	0.679	0.558
12.764	0.699	0.518
13.101	0.686	0.580
13.184	0.681	0.585
13.246	0.676	0.582
13.322	0.672	0.574
13.537	0.670	0.557
13.562	0.687	0.551
13.600	0.683	0.545
13.632	0.683	0.545
13.664	0.684	0.551
13.700	0.684	0.553
13.732	0.683	0.554
13.764	0.684	0.552
13.800	0.682	0.544
13.832	0.680	0.546
13.864	0.684	0.549
13.900	0.686	0.549
13.932	0.685	0.556
13.964	0.686	0.554
14.000	0.680	0.558
14.032	0.678	0.550
14.064	0.676	0.553
14.100	0.677	0.553
14.132	0.676	0.552
14.164	0.676	0.547
14.200	0.673	0.547
14.232	0.669	0.549
14.264	0.667	0.549
14.300	0.674	0.505
14.332	0.673	0.492
14.401	0.656	0.482
14.484	0.664	0.467
14.554	0.679	0.470
14.635	0.681	0.476
14.714	0.669	0.501
14.787	0.662	0.509
14.854	0.653	0.569
15.062	0.661	0.563
15.140	0.662	0.622
15.219	0.663	0.609
15.312	0.663	0.599
15.392	0.652	0.605
15.527	0.650	0.608
15.588	0.651	0.599
15.923	0.647	0.580
15.938	0.639	0.571
15.964	0.639	0.570
16.000	0.638	0.565
16.032	0.636	0.559
16.064	0.641	0.562
16.100	0.645	0.554
16.132	0.646	0.548
16.164	0.664	0.571
16.232	0.658	0.574
16.264	0.656	0.570
16.300	0.651	0.569
16.332	0.648	0.570
16.364	0.646	0.577
16.400	0.650	0.578
16.432	0.652	0.575
16.464	0.654	0.581
16.500	0.653	0.579
16.532	0.633	0.576
16.564	0.634	0.572
16.600	0.632	0.578
16.632	0.656	0.515
16.900	0.685	0.587
16.932	0.685	0.591
16.964	0.683	0.581
17.000	0.678	0.573
17.032	0.673	0.569
17.064	0.671	0.566
17.100	0.671	0.563
17.132	0.673	0.555
17.164	0.672	0.555
17.200	0.673	0.554
17.232	0.671	0.561
17.264	0.670	0.564
17.300	0.667	0.563
17.332	0.664	0.567
17.364	0.663	0.572
17.400	0.665	0.578
17.432	0.666	0.577
17.464	0.667	0.578
17.500	0.667	0.580
17.532	0.669	0.576
17.564	0.670	0.576
17.600	0.668	0.572
17.632	0.668	0.576
17.664	0.665	0.573
17.700	0.664	0.568
17.732	0.665	0.543
17.764	0.666	0.535
17.800	0.686	0.503
18.064	0.692	0.570
18.100	0.687	0.564
18.132	0.683	0.561
18.164	0.682	0.555
18.200	0.382	0.520
18.232	0.340	0.530
18.264	0.337	0.535
18.300	0.333	0.538
18.332	0.330	0.537
18.364	0.328	0.538
18.400	0.328	0.543
18.432	0.328	0.540
18.464	0.328	0.547
18.500	0.326	0.549
18.532	0.328	0.557
18.564	0.299	0.578
18.600	0.296	0.578
18.632	0.293	0.584
18.664	0.292	0.590
18.700	0.293	0.591
18.732	0.293	0.596
18.800	0.290	0.595
18.832	0.290	0.595
18.864	0.290	0.595
18.900	0.292	0.590
