time	x_norm	y_norm
0.000	0.500	0.564
0.032	0.499	0.564
0.068	0.501	0.565
0.100	0.500	0.566
0.132	0.500	0.569
0.168	0.500	0.569
0.200	0.499	0.565
0.232	0.497	0.566
0.268	0.493	0.567
0.300	0.382	0.574
0.332	0.380	0.575
0.368	0.377	0.577
0.400	0.378	0.577
0.432	0.378	0.575
0.468	0.376	0.573
0.500	0.387	0.512
0.532	0.436	0.140
0.568	0.459	0.078
0.600	0.460	0.081
0.632	0.465	0.083
0.668	0.468	0.084
0.700	0.464	0.027
0.732	0.466	0.025
0.768	0.468	0.025
0.800	0.469	0.024
0.832	0.469	0.024
0.868	0.469	0.025
0.900	0.469	0.027
0.932	0.429	0.029
1.000	0.420	0.030
1.032	0.420	0.032
1.068	0.420	0.033
1.100	0.420	0.032
1.132	0.418	0.036
1.168	0.418	0.039
1.200	0.417	0.038
1.232	0.422	0.036
1.268	0.502	0.027
1.300	0.505	0.027
1.332	0.506	0.030
1.368	0.506	0.029
1.400	0.505	0.032
1.432	0.508	0.031
1.468	0.543	0.039
1.500	0.543	0.037
1.532	0.543	0.043
1.568	0.544	0.048
1.600	0.546	0.044
1.632	0.546	0.042
1.732	0.450	0.475
1.768	0.453	0.479
1.800	0.455	0.479
1.832	0.456	0.478
1.868	0.440	0.545
1.900	0.441	0.546
1.932	0.442	0.552
1.968	0.442	0.553
2.000	0.442	0.556
2.032	0.440	0.556
2.068	0.441	0.553
2.100	0.441	0.555
2.132	0.443	0.552
2.168	0.443	0.557
2.200	0.412	0.555
2.232	0.365	0.561
2.268	0.366	0.562
2.300	0.367	0.562
2.332	0.366	0.563
2.368	0.367	0.567
2.400	0.366	0.568
2.432	0.368	0.565
2.468	0.366	0.569
2.500	0.366	0.567
2.532	0.368	0.567
2.568	0.368	0.569
2.600	0.367	0.564
2.632	0.367	0.562
2.668	0.369	0.565
2.700	0.408	0.530
2.832	0.429	0.616
2.868	0.420	0.613
2.900	0.415	0.607
2.932	0.410	0.598
2.968	0.407	0.591
3.000	0.403	0.584
3.032	0.400	0.575
3.068	0.390	0.571
3.100	0.363	0.563
3.132	0.361	0.561
3.168	0.360	0.561
3.200	0.359	0.562
3.232	0.359	0.561
3.268	0.359	0.558
3.300	0.358	0.561
3.332	0.358	0.560
3.368	0.359	0.563
3.400	0.357	0.566
3.432	0.360	0.563
3.468	0.361	0.564
3.500	0.490	0.537
3.532	0.527	0.538
3.568	0.525	0.543
3.600	0.528	0.539
3.632	0.530	0.535
3.668	0.526	0.537
3.700	0.526	0.536
3.732	0.525	0.541
3.768	0.528	0.540
3.800	0.526	0.540
3.832	0.524	0.540
3.868	0.524	0.538
3.900	0.521	0.537
3.932	0.520	0.537
3.968	0.523	0.538
4.000	0.381	0.546
4.068	0.370	0.552
4.100	0.370	0.557
4.132	0.370	0.554
4.168	0.370	0.550
4.200	0.370	0.547
4.232	0.369	0.546
4.268	0.366	0.551
4.300	0.367	0.554
4.332	0.368	0.556
4.368	0.371	0.550
4.400	0.370	0.550
4.432	0.350	0.530
4.468	0.349	0.530
4.500	0.352	0.533
4.532	0.354	0.537
4.568	0.355	0.534
4.600	0.357	0.532
4.632	0.352	0.531
4.668	0.345	0.536
4.700	0.341	0.539
4.732	0.343	0.541
4.768	0.344	0.542
4.800	0.346	0.538
4.832	0.347	0.542
4.868	0.348	0.543
4.900	0.347	0.543
4.932	0.346	0.540
5.000	0.413	0.509
5.068	0.407	0.517
5.100	0.407	0.512
5.132	0.408	0.513
5.168	0.410	0.512
5.200	0.411	0.511
5.232	0.410	0.512
5.268	0.410	0.510
5.300	0.410	0.508
5.332	0.408	0.508
5.368	0.410	0.510
5.400	0.471	0.515
5.432	0.527	0.515
5.468	0.530	0.518
5.500	0.528	0.520
5.532	0.529	0.520
5.568	0.530	0.522
5.600	0.531	0.521
5.632	0.531	0.521
5.668	0.530	0.520
5.700	0.528	0.520
5.732	0.528	0.519
5.768	0.529	0.518
5.800	0.529	0.522
5.832	0.529	0.522
5.932	0.456	0.504
5.968	0.457	0.503
6.000	0.457	0.507
6.032	0.457	0.508
6.068	0.455	0.505
6.100	0.457	0.506
6.132	0.456	0.504
6.168	0.453	0.504
6.200	0.452	0.501
6.232	0.451	0.501
6.268	0.451	0.504
6.300	0.452	0.504
6.332	0.454	0.506
6.368	0.374	0.509
6.432	0.370	0.512
6.468	0.372	0.516
6.500	0.372	0.514
6.532	0.373	0.515
6.568	0.370	0.518
6.600	0.371	0.517
6.632	0.370	0.516
6.732	0.368	0.516
6.768	0.367	0.520
6.832	0.368	0.524
6.868	0.367	0.528
6.900	0.368	0.535
6.932	0.371	0.535
6.968	0.371	0.540
7.000	0.372	0.543
7.032	0.371	0.542
7.068	0.371	0.539
7.100	0.373	0.537
7.132	0.373	0.534
7.168	0.372	0.534
7.200	0.374	0.534
7.232	0.376	0.530
7.268	0.375	0.528
7.300	0.375	0.525
7.332	0.376	0.525
7.368	0.378	0.525
7.400	0.443	0.514
7.487	0.553	0.518
8.568	0.546	0.460
8.600	0.544	0.462
8.632	0.543	0.463
8.668	0.544	0.469
8.700	0.552	0.419
8.732	0.577	0.133
