time	event_type	event	left	right	bottom	top
251.856	response	R	NA	NA	NA	NA
253.256	response	R	NA	NA	NA	NA
254.756	response	R	NA	NA	NA	NA
256.456	response	R	NA	NA	NA	NA
257.656	response	R	NA	NA	NA	NA
258.888	response	R	NA	NA	NA	NA
259.956	response	R	NA	NA	NA	NA
261.856	response	R	NA	NA	NA	NA
263.188	response	R	NA	NA	NA	NA
264.556	response	R	NA	NA	NA	NA
266.156	response	R	NA	NA	NA	NA
267.788	response	R	NA	NA	NA	NA
268.888	response	R	NA	NA	NA	NA
270.188	response	R	NA	NA	NA	NA
271.320	response	R	NA	NA	NA	NA
272.688	response	R	NA	NA	NA	NA
273.888	response	R	NA	NA	NA	NA
275.152	response	R	NA	NA	NA	NA
276.452	response	R	NA	NA	NA	NA
277.652	response	R	NA	NA	NA	NA
278.752	response	R	NA	NA	NA	NA
279.988	response	R	NA	NA	NA	NA
281.239	response	R	NA	NA	NA	NA
282.861	response	R	NA	NA	NA	NA
283.940	response	R	NA	NA	NA	NA
285.330	response	R	NA	NA	NA	NA
286.667	response	R	NA	NA	NA	NA
288.152	response	R	NA	NA	NA	NA
289.588	response	R	NA	NA	NA	NA
291.020	response	R	NA	NA	NA	NA
292.488	response	R	NA	NA	NA	NA
293.488	response	R	NA	NA	NA	NA
294.652	response	R	NA	NA	NA	NA
295.988	response	R	NA	NA	NA	NA
297.184	response	R	NA	NA	NA	NA
298.684	response	R	NA	NA	NA	NA
299.808	response	R	NA	NA	NA	NA
301.013	response	R	NA	NA	NA	NA
302.287	response	R	NA	NA	NA	NA
303.455	response	R	NA	NA	NA	NA
304.555	response	R	NA	NA	NA	NA
305.673	response	R	NA	NA	NA	NA
306.701	response	R	NA	NA	NA	NA
307.814	response	R	NA	NA	NA	NA
309.184	response	R	NA	NA	NA	NA
310.420	response	R	NA	NA	NA	NA
311.652	response	R	NA	NA	NA	NA
312.752	response	R	NA	NA	NA	NA
314.084	response	R	NA	NA	NA	NA
315.184	response	R	NA	NA	NA	NA
316.420	response	R	NA	NA	NA	NA
317.952	response	R	NA	NA	NA	NA
318.852	response	R	NA	NA	NA	NA
320.184	response	R	NA	NA	NA	NA
321.652	response	R	NA	NA	NA	NA
322.384	response	R	NA	NA	NA	NA
323.552	response	R	NA	NA	NA	NA
324.884	response	R	NA	NA	NA	NA
326.152	response	R	NA	NA	NA	NA
327.252	response	R	NA	NA	NA	NA
328.616	response	R	NA	NA	NA	NA
330.116	response	R	NA	NA	NA	NA
331.384	response	R	NA	NA	NA	NA
332.784	response	R	NA	NA	NA	NA
334.252	response	R	NA	NA	NA	NA
335.416	response	R	NA	NA	NA	NA
336.652	response	R	NA	NA	NA	NA
338.252	response	R	NA	NA	NA	NA
339.352	response	R	NA	NA	NA	NA
340.552	response	R	NA	NA	NA	NA
341.884	response	R	NA	NA	NA	NA
343.184	response	R	NA	NA	NA	NA
344.284	response	R	NA	NA	NA	NA
345.484	response	R	NA	NA	NA	NA
346.552	response	R	NA	NA	NA	NA
347.516	virtual	E	NA	NA	NA	NA
