time	x_norm	y_norm
0.000	0.165	0.459
0.036	0.167	0.458
0.068	0.165	0.453
0.100	0.165	0.452
0.168	-0.047	0.130
0.200	-0.066	-0.030
0.236	-0.061	-0.034
0.268	-0.057	-0.033
0.300	-0.055	-0.033
0.336	-0.052	-0.034
0.368	-0.052	-0.034
0.400	-0.053	-0.034
0.436	-0.051	-0.035
0.468	-0.050	-0.037
0.500	-0.049	-0.036
0.536	-0.049	-0.040
0.568	-0.048	-0.038
0.600	-0.047	-0.038
0.636	-0.046	-0.038
0.668	-0.044	-0.037
0.700	-0.044	-0.042
0.736	-0.042	-0.041
0.768	-0.042	-0.045
0.800	-0.039	-0.047
0.836	-0.040	-0.049
0.868	-0.040	-0.051
0.936	0.370	0.308
0.968	0.494	0.442
1.000	0.498	0.446
1.036	0.500	0.453
1.068	0.501	0.457
1.100	0.504	0.559
1.136	0.501	0.559
1.168	0.503	0.564
1.200	0.504	0.570
1.236	0.503	0.566
1.368	0.593	0.596
1.436	0.595	0.600
1.468	0.595	0.601
1.500	0.593	0.605
1.536	0.594	0.607
1.568	0.478	0.628
1.600	0.474	0.630
1.636	0.472	0.628
1.700	0.474	0.627
1.736	0.474	0.627
1.768	0.474	0.627
1.800	0.473	0.630
1.836	0.474	0.633
1.868	0.475	0.629
1.900	0.475	0.624
1.936	0.473	0.625
1.968	0.474	0.625
2.000	0.474	0.626
2.036	0.475	0.628
2.068	0.476	0.624
2.100	0.474	0.627
2.132	0.428	0.571
2.168	0.428	0.570
2.200	0.427	0.572
2.232	0.427	0.572
2.268	0.423	0.572
2.300	0.378	0.547
2.332	0.375	0.543
2.368	0.376	0.544
2.400	0.379	0.542
2.432	0.380	0.543
2.468	0.380	0.544
2.500	0.380	0.549
2.532	0.383	0.547
2.568	0.434	0.519
2.732	0.422	0.530
2.768	0.416	0.524
2.800	0.411	0.515
2.832	0.407	0.509
2.868	0.401	0.500
2.900	0.396	0.495
2.932	0.394	0.492
2.968	0.393	0.495
3.000	0.392	0.492
3.032	0.389	0.490
3.068	0.387	0.491
3.100	0.388	0.491
3.132	0.386	0.489
3.168	0.384	0.486
3.200	0.381	0.489
3.232	0.379	0.489
3.268	0.380	0.488
3.300	0.379	0.485
3.332	0.375	0.483
3.368	0.376	0.488
3.400	0.376	0.483
3.432	0.376	0.485
3.468	0.376	0.484
3.500	0.376	0.487
3.532	0.375	0.489
3.568	0.374	0.488
3.600	0.372	0.487
3.632	0.373	0.488
3.668	0.377	0.486
3.700	0.576	0.498
3.732	0.598	0.505
3.768	0.598	0.508
3.800	0.599	0.516
3.832	0.599	0.515
3.900	0.676	0.514
3.932	0.679	0.513
3.968	0.680	0.511
4.000	0.681	0.513
4.032	0.681	0.511
4.068	0.680	0.516
4.100	0.681	0.514
4.132	0.651	0.517
4.168	0.401	0.504
4.200	0.391	0.506
4.232	0.388	0.505
4.268	0.388	0.509
4.300	0.390	0.512
4.332	0.390	0.514
4.368	0.391	0.516
4.400	0.389	0.517
4.432	0.391	0.514
4.468	0.392	0.513
4.500	0.392	0.510
4.532	0.392	0.513
4.568	0.391	0.515
4.600	0.391	0.514
4.632	0.391	0.515
4.668	0.391	0.516
4.700	0.390	0.516
4.732	0.389	0.515
4.768	0.388	0.515
4.800	0.472	0.523
4.832	0.626	0.517
4.868	0.626	0.516
4.900	0.626	0.519
4.932	0.625	0.520
4.968	0.627	0.519
5.068	0.405	0.528
5.100	0.404	0.533
5.132	0.404	0.537
5.168	0.405	0.538
5.200	0.404	0.540
5.232	0.405	0.539
5.268	0.404	0.536
5.300	0.403	0.535
5.332	0.403	0.532
5.368	0.403	0.532
5.400	0.402	0.532
5.432	0.403	0.536
5.468	0.401	0.535
5.500	0.401	0.534
5.532	0.403	0.532
5.568	0.403	0.530
5.600	0.403	0.532
5.632	0.401	0.531
5.668	0.403	0.526
5.700	0.368	0.496
5.732	0.368	0.497
5.768	0.369	0.499
5.800	0.372	0.498
5.832	0.373	0.499
5.868	0.372	0.502
5.900	0.368	0.503
5.932	0.368	0.502
5.968	0.371	0.500
6.000	0.370	0.503
6.032	0.369	0.502
6.068	0.369	0.505
6.100	0.368	0.505
6.132	0.369	0.508
6.168	0.370	0.504
6.200	0.368	0.503
6.232	0.368	0.503
6.268	0.366	0.503
6.300	0.368	0.505
6.332	0.368	0.503
6.368	0.370	0.507
6.400	0.475	0.509
6.432	0.623	0.523
6.500	0.629	0.524
6.532	0.628	0.526
6.568	0.628	0.526
6.600	0.627	0.530
6.632	0.628	0.522
6.668	0.629	0.524
6.700	0.628	0.521
6.732	0.629	0.525
6.768	0.629	0.523
6.800	0.629	0.525
6.832	0.630	0.527
6.868	0.507	0.533
6.900	0.418	0.532
6.932	0.416	0.530
6.968	0.416	0.532
7.000	0.417	0.536
7.032	0.419	0.537
7.068	0.425	0.535
7.100	0.494	0.488
7.268	0.538	0.592
7.300	0.533	0.578
7.332	0.524	0.568
7.368	0.516	0.561
7.400	0.510	0.556
7.432	0.506	0.550
7.468	0.504	0.549
7.500	0.402	0.560
7.532	0.386	0.563
7.568	0.386	0.556
7.600	0.386	0.558
7.632	0.385	0.560
7.668	0.384	0.562
7.700	0.386	0.559
7.732	0.387	0.560
7.768	0.387	0.565
7.800	0.384	0.562
7.832	0.385	0.561
7.868	0.387	0.561
7.900	0.386	0.562
7.932	0.385	0.565
7.968	0.384	0.566
8.000	0.384	0.564
8.032	0.385	0.564
8.068	0.384	0.565
8.100	0.383	0.568
8.132	0.382	0.568
