time	event_type	event	left	right	bottom	top
14.064	stimulus	1a	0.283	0.384	0.412	0.582
22.064	stimulus	1b	0.616	0.718	0.412	0.582
27.064	stimulus	2a	0.283	0.384	0.412	0.582
36.064	stimulus	2b	0.616	0.718	0.412	0.582
42.064	stimulus	1a	0.283	0.384	0.412	0.582
47.064	stimulus	1b	0.616	0.718	0.412	0.582
54.064	stimulus	2a	0.283	0.384	0.412	0.582
61.064	stimulus	2b	0.616	0.718	0.412	0.582
67.064	stimulus	1a	0.283	0.384	0.412	0.582
78.064	stimulus	1b	0.616	0.718	0.412	0.582
87.064	stimulus	2a	0.283	0.384	0.412	0.582
94.064	stimulus	2b	0.616	0.718	0.412	0.582
103.064	stimulus	1a	0.283	0.384	0.412	0.582
108.064	stimulus	1b	0.616	0.718	0.412	0.582
116.064	stimulus	2a	0.283	0.384	0.412	0.582
124.064	stimulus	2b	0.616	0.718	0.412	0.582
131.064	stimulus	1a	0.283	0.384	0.412	0.582
137.064	stimulus	1b	0.616	0.718	0.412	0.582
143.064	stimulus	2a	0.283	0.384	0.412	0.582
149.064	stimulus	2b	0.616	0.718	0.412	0.582
155.064	stimulus	1a	0.283	0.384	0.412	0.582
165.064	stimulus	1b	0.616	0.718	0.412	0.582
170.064	stimulus	2a	0.283	0.384	0.412	0.582
178.064	stimulus	2b	0.616	0.718	0.412	0.582
186.064	stimulus	1a	0.283	0.384	0.412	0.582
191.064	stimulus	1b	0.616	0.718	0.412	0.582
200.064	stimulus	2a	0.283	0.384	0.412	0.582
209.064	stimulus	2b	0.616	0.718	0.412	0.582
220.064	stimulus	1a	0.283	0.384	0.412	0.582
228.064	stimulus	1b	0.616	0.718	0.412	0.582
236.064	stimulus	2a	0.283	0.384	0.412	0.582
240.064	stimulus	2b	0.616	0.718	0.412	0.582
247.064	stimulus	1a	0.283	0.384	0.412	0.582
252.064	stimulus	1b	0.616	0.718	0.412	0.582
260.064	stimulus	2a	0.283	0.384	0.412	0.582
267.064	stimulus	2b	0.616	0.718	0.412	0.582
273.064	stimulus	1a	0.283	0.384	0.412	0.582
279.064	stimulus	1b	0.616	0.718	0.412	0.582
284.064	stimulus	2a	0.283	0.384	0.412	0.582
294.064	stimulus	2b	0.616	0.718	0.412	0.582
300.064	stimulus	1a	0.283	0.384	0.412	0.582
306.064	stimulus	1b	0.616	0.718	0.412	0.582
311.064	stimulus	2a	0.283	0.384	0.412	0.582
314.064	stimulus	2b	0.616	0.718	0.412	0.582
14.064	virtual	S	NA	NA	NA	NA
21.900	response	R	NA	NA	NA	NA
24.296	response	R	NA	NA	NA	NA
26.632	response	R	NA	NA	NA	NA
28.764	response	R	NA	NA	NA	NA
30.796	response	R	NA	NA	NA	NA
32.764	response	R	NA	NA	NA	NA
35.296	response	R	NA	NA	NA	NA
37.932	response	R	NA	NA	NA	NA
39.664	response	R	NA	NA	NA	NA
41.232	response	R	NA	NA	NA	NA
42.464	response	R	NA	NA	NA	NA
44.596	response	R	NA	NA	NA	NA
46.408	response	R	NA	NA	NA	NA
48.765	response	R	NA	NA	NA	NA
50.464	response	R	NA	NA	NA	NA
52.064	response	R	NA	NA	NA	NA
53.728	response	R	NA	NA	NA	NA
55.564	response	R	NA	NA	NA	NA
57.228	response	R	NA	NA	NA	NA
